Identifiant;Type Objet;Modèle;N° Voie Pair;N° Voie Impair;Voie;Commune;Disponibilité;Début Indisponibilité;Fin Indisponibilité;Motif Indisponibilité;geo_shape;geo_point_2d
450080297;FONTAINE_BOIS;;;;CIMETIERE PARISIEN DE BAGNEUX;BAGNEUX;NON;2021-11-29T02:00:00+01:00;2022-04-29T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.308570605685545, 48.80392312287945], ""type"": ""Point""}";48.80392312287945,2.308570605685545
450080298;FONTAINE_BOIS;;;;CIMETIERE PARISIEN DE BAGNEUX;BAGNEUX;NON;2021-11-29T02:00:00+01:00;2022-04-29T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.316164327045124, 48.809687763448366], ""type"": ""Point""}";48.809687763448366,2.316164327045124
450080160;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;;;CIMETIERE PARISIEN DE THIAIS;THIAIS;NON;2021-11-29T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.372583982048556, 48.76092356356011], ""type"": ""Point""}";48.76092356356011,2.372583982048556
450080175;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;;;CIMETIERE PARISIEN DE THIAIS;THIAIS;NON;2021-11-29T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.381857168992107, 48.75876823337962], ""type"": ""Point""}";48.75876823337962,2.381857168992107
450080257;FONTAINE_BOIS;;;;CIMETIERE PARISIEN DE PANTIN-BOBIGNY;PANTIN;NON;2021-11-30T02:00:00+01:00;2022-04-29T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.403888923640224, 48.90488150433832], ""type"": ""Point""}";48.90488150433832,2.403888923640224
450080183;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;;;CIMETIERE PARISIEN DE THIAIS;THIAIS;NON;2021-11-29T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.372990652906108, 48.762561730465464], ""type"": ""Point""}";48.762561730465464,2.372990652906108
450080184;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;;;CIMETIERE PARISIEN DE THIAIS;THIAIS;NON;2020-03-10T02:00:00+01:00;;FERME DEMANDE TIERS;"{""coordinates"": [2.377332373309529, 48.76286248503596], ""type"": ""Point""}";48.76286248503596,2.377332373309529
450080205;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;;;CIMETIERE PARISIEN DE THIAIS;THIAIS;NON;2021-11-29T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.379773956323712, 48.75816878041161], ""type"": ""Point""}";48.75816878041161,2.379773956323712
450080210;FONTAINE_BOIS;;;;CIMETIERE PARISIEN DE SAINT-OUEN;SAINT-OUEN;NON;2021-11-29T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.345408798403696, 48.910359280371786], ""type"": ""Point""}";48.910359280371786,2.345408798403696
450071295;FONTAINE_TOTEM;Fontaine Totem;;;QUAI DES CELESTINS;PARIS 4EME ARRONDISSEMENT;NON;2021-12-21T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.360703174165035, 48.8520752386812], ""type"": ""Point""}";48.8520752386812,2.360703174165035
450019331;FONTNE_WALLACE;Caryatides;122F;;RUE DE CHARENTON;PARIS 12EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.379322197619331, 48.84629830028163], ""type"": ""Point""}";48.84629830028163,2.379322197619331
450024927;FONTNE_WALLACE;Caryatides;;37;RUE DE LA BUCHERIE;PARIS 5EME ARRONDISSEMENT;NON;2021-12-14T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.347225253124282, 48.85260436470173], ""type"": ""Point""}";48.85260436470173,2.347225253124282
450019321;FONTNE_WALLACE;Caryatides;82;;AVENUE MARCEAU;PARIS 8EME ARRONDISSEMENT;NON;2021-12-14T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.296449643040021, 48.872488004185314], ""type"": ""Point""}";48.872488004185314,2.296449643040021
450070508;FONTNE_WALLACE;Caryatides;4;;RUE JEAN ANOUILH;PARIS 13EME ARRONDISSEMENT;NON;2021-12-16T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.378001710368753, 48.83165894696761], ""type"": ""Point""}";48.83165894696761,2.378001710368753
450080629;FTNE_PETILLANTE;Fontaine pétillante;;;RUE MANIN;PARIS 19EME ARRONDISSEMENT;NON;2021-08-12T04:00:00+02:00;;APP SANS EAU;"{""coordinates"": [2.382714250242887, 48.88235616705018], ""type"": ""Point""}";48.88235616705018,2.382714250242887
450080487;FTNE_PETILLANTE;Fontaine pétillante;1;1;PLACE LEON BLUM;PARIS 11EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.379584656525218, 48.85879049365507], ""type"": ""Point""}";48.85879049365507,2.379584656525218
450024949;BORNE_FONTAINE;BF Bayard;;75F;RUE DIDOT;PARIS 14EME ARRONDISSEMENT;NON;2021-12-14T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.317943826425236, 48.829820344172994], ""type"": ""Point""}";48.829820344172994,2.317943826425236
450080718;BORNE_FONTAINE;GHM Ville de Paris;;;RUE VERCINGETORIX;PARIS 14EME ARRONDISSEMENT;NON;2021-11-25T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.30527433201093, 48.828126704444024], ""type"": ""Point""}";48.828126704444024,2.30527433201093
450077074;FONTAINE_ARCEAU;Fontaine Arceau;;71;QUAI D AUSTERLITZ;PARIS 13EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.36762104986372, 48.8419357008697], ""type"": ""Point""}";48.8419357008697,2.36762104986372
450072951;FONTAINE_ARCEAU;Fontaine Arceau;128;;BOULEVARD MURAT;PARIS 16EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.259635295505225, 48.83708148658485], ""type"": ""Point""}";48.83708148658485,2.259635295505225
450080604;FONTAINE_ARCEAU;Fontaine Arceau;6F;;RUE DE LA ROQUETTE;PARIS 11EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.370348969199144, 48.85351841071338], ""type"": ""Point""}";48.85351841071338,2.370348969199144
450025721;FONTAINE_BOIS;Wallace Bois;;;ALLEE ROYALE;PARIS 12EME ARRONDISSEMENT;NON;2021-12-02T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.434002736184596, 48.83515123200755], ""type"": ""Point""}";48.83515123200755,2.434002736184596
450071807;FONTAINE_BOIS;GHM Bois;2;;SQUARE ANDRE LEFEVRE;PARIS 5EME ARRONDISSEMENT;NON;2021-11-26T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.345410970525724, 48.85165028622721], ""type"": ""Point""}";48.85165028622721,2.345410970525724
450072325;FONTAINE_BOIS;GHM Bois;;;SQUARE NECKER;PARIS 15EME ARRONDISSEMENT;NON;2021-11-26T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.306233932811582, 48.83945551161061], ""type"": ""Point""}";48.83945551161061,2.306233932811582
450072522;FONTAINE_BOIS;GHM Bois;;25;RUE DES CLOYS;PARIS 18EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.338897431787558, 48.89248816113903], ""type"": ""Point""}";48.89248816113903,2.338897431787558
450071819;FONTAINE_BOIS;GHM Bois;;;PLACE ANDRE HONNORAT;PARIS 6EME ARRONDISSEMENT;NON;2021-11-25T02:00:00+01:00;2022-04-30T04:00:00+02:00;;"{""coordinates"": [2.337027996275698, 48.844133322315884], ""type"": ""Point""}";48.844133322315884,2.337027996275698
450071920;FONTAINE_BOIS;GHM Bois;2B;;RUE ROBERT BLACHE;PARIS 10EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.364187567373488, 48.877154818702806], ""type"": ""Point""}";48.877154818702806,2.364187567373488
450072389;FONTAINE_BOIS;Particulier;;119;BOULEVARD LEFEBVRE;PARIS 15EME ARRONDISSEMENT;NON;2021-11-25T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.298180152858908, 48.82955795588388], ""type"": ""Point""}";48.82955795588388,2.298180152858908
450072211;FONTAINE_BOIS;Particulier;;39F;RUE DE CROULEBARBE;PARIS 13EME ARRONDISSEMENT;NON;2021-11-24T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.3503774270800912, 48.832546288704094], ""type"": ""Point""}";48.832546288704094,2.3503774270800912
450071933;FONTAINE_BOIS;GHM Bois;;23F;RUE JULIETTE DODU;PARIS 10EME ARRONDISSEMENT;NON;2021-11-22T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.369692040592096, 48.87554341106922], ""type"": ""Point""}";48.87554341106922,2.369692040592096
450072457;FONTAINE_BOIS;Bayard D1;;;RUE STEPHANE GRAPPELLI;PARIS 17EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.304252804642711, 48.89193271228157], ""type"": ""Point""}";48.89193271228157,2.304252804642711
450072139;FONTAINE_BOIS;GHM Bois;;15F;AVENUE JEAN AICARD;PARIS 11EME ARRONDISSEMENT;NON;2021-11-24T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.380755563828775, 48.865849546254864], ""type"": ""Point""}";48.865849546254864,2.380755563828775
450072144;FONTAINE_BOIS;GHM Bois;;25F;RUE DE LA FOLIE REGNAULT;PARIS 11EME ARRONDISSEMENT;NON;2021-11-23T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.387970710106479, 48.85743790474571], ""type"": ""Point""}";48.85743790474571,2.387970710106479
450071746;FONTAINE_BOIS;GHM Bois;;;SQUARE ALBERT SCHWEITZER;PARIS 4EME ARRONDISSEMENT;NON;2021-11-23T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.357761063043053, 48.85380065026538], ""type"": ""Point""}";48.85380065026538,2.357761063043053
450072451;FONTAINE_BOIS;GHM Bois;;59;RUE BAYEN;PARIS 17EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.290644286421737, 48.882216317492784], ""type"": ""Point""}";48.882216317492784,2.290644286421737
450071878;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;;;PARC MONCEAU;PARIS 8EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.306366823324664, 48.87906463820348], ""type"": ""Point""}";48.87906463820348,2.306366823324664
450071880;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;;;PARC MONCEAU;PARIS 8EME ARRONDISSEMENT;NON;2021-11-24T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.307186248447363, 48.87839209746528], ""type"": ""Point""}";48.87839209746528,2.307186248447363
450072647;FONTAINE_BOIS;GHM Bois;;;SQUARE SARAH BERNHARDT;PARIS 20EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.403543499032413, 48.8490584456845], ""type"": ""Point""}";48.8490584456845,2.403543499032413
450077670;FONTAINE_BOIS;Wallace Bois;;;ROUTE DU GRAND MARECHAL;PARIS 12EME ARRONDISSEMENT;NON;2021-12-02T02:00:00+01:00;2022-04-29T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.456419862877317, 48.84129460324431], ""type"": ""Point""}";48.84129460324431,2.456419862877317
450077683;FONTAINE_BOIS;;;;CHEMIN SAINT NICOLAS;PARIS 18EME ARRONDISSEMENT;NON;2021-12-01T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.329089588954786, 48.889748710227785], ""type"": ""Point""}";48.889748710227785,2.329089588954786
450077714;FONTAINE_BOIS;;;;RUE GUTENBERG;PARIS 15EME ARRONDISSEMENT;NON;2021-11-29T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.279069768231644, 48.84158520043376], ""type"": ""Point""}";48.84158520043376,2.279069768231644
450077721;FONTAINE_BOIS;;;;BOULEVARD EDGAR QUINET;PARIS 14EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.326201462680433, 48.838396073382896], ""type"": ""Point""}";48.838396073382896,2.326201462680433
450077729;FONTAINE_BOIS;;;;AVENUE DU BOULEVARD;PARIS 14EME ARRONDISSEMENT;NON;2021-11-29T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.326544587422747, 48.84017917262192], ""type"": ""Point""}";48.84017917262192,2.326544587422747
450077752;FONTAINE_BOIS;;;;AVENUE LATERALE DU NORD;PARIS 20EME ARRONDISSEMENT;NON;2021-11-30T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.392481478606962, 48.86140250639436], ""type"": ""Point""}";48.86140250639436,2.392481478606962
450077469;FONTAINE_BOIS;Particulier;;;PORTE DE VANVES;PARIS 14EME ARRONDISSEMENT;NON;2021-11-26T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.304393800761727, 48.82496990853076], ""type"": ""Point""}";48.82496990853076,2.304393800761727
450077487;FONTAINE_BOIS;GHM Bois;;;ALLEE BLAISE CENDRARS;PARIS 1ER ARRONDISSEMENT;NON;2021-11-22T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.3438005282896173, 48.86229973709954], ""type"": ""Point""}";48.86229973709954,2.3438005282896173
